ProdID,ProductID,ProductName,SellingPricePerUnit,PurchasingPricePerUnit,SubCategoryID
P6002,FUR-TEN-10002448,"Tenex Stacking Tray, Erganomic",22.26,12.269999999999998,SC11
P6003,OFF-AP-10001882,"Breville Coffee Grinder, Silver",62.61,37.59,SC7
P6004,TEC-PH-10002699,"Cisco Signal Booster, Full Size",153.12,137.82,SC2
P6005,FUR-FU-10000702,"Tenex Frame, Black",109.98,105.6,SC11
P6006,OFF-STI-10002519,"Stiletto Trimmer, High Speed",42.75000000000001,33.36000000000001,SC6
P6007,OFF-ACM-10003715,"Acme Shears, Serrated",46.62000000000001,45.24000000000001,SC6
P6008,OFF-AP-10000806,"KitchenAid Coffee Grinder, Silver",71.22,56.28,SC7
P6009,OFF-PA-10000070,"Eaton Computer Printout Paper, Recycled",26.460000000000004,18.000000000000004,SC13
P6010,FUR-FU-10003658,"Tenex Light Bulb, Duo Pack",18.99,17.310000000000002,SC11
P6011,OFF-EN-10001882,"Jiffy Manila Envelope, with clear poly window",29.549999999999994,15.089999999999995,SC14
P6012,TEC-BRO-10000381,"Brother Fax and Copier, Laser",191.49,143.64,SC3
P6013,OFF-EN-10000274,"Kraft Business Envelopes, Recycled",15.24,10.68,SC14
P6014,OFF-SU-10003540,"Acme Shears, Serrated",46.62000000000001,45.24000000000001,SC6
P6015,OFF-FA-10000179,"Advantus Paper Clips, Metal",13.38,10.169999999999998,SC15
P6016,OFF-ST-10003088,"Fellowes Box, Wire Frame",18.75,15.75,SC10
P6017,OFF-AR-10000658,Newell 324,11.55,8.315999999999999,SC12
P6018,OFF-LA-10004430,"Avery Shipping Labels, Laser Printer Compatible",11.85,6.299999999999999,SC16
P6019,OFF-ACM-10002045,"Acme Shears, High Speed",49.92,24.96,SC6
P6020,FUR-CH-10004338,"Hon Bag Chairs, Red",30.099999999999994,28.899999999999995,SC1
P6021,OFF-ST-10002967,"Rogers Folders, Blue",30.69,15.659999999999998,SC10
P6022,OFF-BI-10003952,"Acco Binding Machine, Recycled",34.300000000000004,20.94,SC5
P6023,OFF-BI-10004053,"Cardinal Binder Covers, Durable",9.0,7.38,SC5
P6024,OFF-SU-10004077,"Acme Letter Opener, Easy Grip",31.83,18.78,SC6
P6025,OFF-AP-10001885,"Hamilton Beach Coffee Grinder, White",27.200000000000006,25.3,SC7
P6026,OFF-PA-10002477,"Enermax Message Books, Multicolor",23.91,12.210000000000004,SC13
P6027,OFF-SU-10004461,"Stiletto Box Cutter, High Speed",35.97,27.36,SC6
P6028,OFF-SU-10004279,"Kleencut Shears, Serrated",43.47,41.31,SC6
P6029,OFF-BI-10000440,"Acco Index Tab, Economy",10.08,5.459999999999999,SC5
P6030,OFF-SME-10002823,"Smead Trays, Blue",48.48,42.18000000000001,SC10
P6031,OFF-STI-10000144,"Stiletto Box Cutter, Steel",35.37,32.91,SC6
P6032,FUR-CH-10001616,"Harbour Creations Bag Chairs, Red",41.08,30.0,SC1
P6033,TEC-PH-10002867,"Apple Signal Booster, Cordless",93.0,87.42,SC2
P6034,OFF-AP-10004825,"Cuisinart Toaster, Red",53.46000000000001,36.360000000000014,SC7
P6035,OFF-LA-10002575,"Smead Legal Exhibit Labels, 5000 Label Set",11.49,11.04,SC16
P6036,TEC-SAN-10002954,"SanDisk Memory Card, Programmable",113.91,102.54,SC0
P6037,FUR-BO-10002574,"Bush Corner Shelving, Traditional",82.66,62.83999999999999,SC9
P6038,OFF-AR-10002036,"Binney & Smith Pencil Sharpener, Fluorescent",26.67,15.210000000000004,SC12
P6039,OFF-AR-10004651,"Boston Pens, Fluorescent",15.48,13.32,SC12
P6040,TEC-CO-10001162,"HP Fax and Copier, Color",174.32999999999996,101.13,SC3
P6041,OFF-AP-10004749,"Cuisinart Coffee Grinder, Red",38.61,21.630000000000006,SC7
P6042,FUR-FU-10000686,"Rubbermaid Door Stop, Durable",27.22,20.7,SC11
P6043,TEC-MA-10002413,"Panasonic Card Printer, Durable",173.94,139.17000000000002,SC8
P6044,OFF-FA-10003638,"Stockwell Clamps, 12 Pack",12.18,7.92,SC15
P6045,OFF-ST-10004631,"Rogers Trays, Industrial",41.43999999999999,37.29999999999999,SC10
P6046,TEC-PAN-10004360,"Panasonic Calculator, White",48.69,32.64,SC8
P6047,OFF-EN-10001940,"Cameo Peel and Seal, Security-Tint",15.6,14.82,SC14
P6048,OFF-BIN-10000837,"Binney & Smith Markers, Easy-Erase",24.36,14.64,SC12
P6049,TEC-AC-10000263,"Belkin Mouse, USB",27.28,17.46,SC0
P6050,OFF-ST-10000880,"Rogers Box, Blue",15.98,9.6,SC10
P6051,OFF-FA-10001892,"Advantus Clamps, Metal",19.410000000000004,10.500000000000004,SC15
P6052,OFF-KLE-10004112,"Kleencut Trimmer, Serrated",38.13,27.840000000000003,SC6
P6053,OFF-AR-10002382,"Binney & Smith Pencil Sharpener, Water Color",26.94,14.550000000000002,SC12
P6054,OFF-ST-10000636,Rogers Profile Extra Capacity Storage Tub,16.74,16.0704,SC10
P6055,OFF-EN-10003465,"Cameo Peel and Seal, Security-Tint",23.399999999999995,22.02,SC14
P6056,OFF-AR-10003384,"Boston Pens, Water Color",17.400000000000002,15.840000000000002,SC12
P6057,TEC-PH-10000931,"Motorola Speaker Phone, VoIP",86.57999999999998,79.65999999999998,SC2
P6058,OFF-ST-10003305,"Rogers Box, Blue",23.969999999999995,23.52,SC10
P6059,OFF-FIS-10001591,"Fiskars Trimmer, High Speed",42.3,35.97000000000001,SC6
P6060,TEC-AC-10000158,Sony 64GB Class 10 Micro SDHC R40 Memory Card,35.99,28.4321,SC0
P6061,FUR-HON-10000029,"Hon Bag Chairs, Black",42.72,34.2,SC1
P6062,OFF-AR-10003536,"Stanley Pencil Sharpener, Water Color",27.96,22.11,SC12
P6063,TEC-CO-10004078,"HP Personal Copier, Laser",124.29,85.77,SC3
P6064,OFF-KRA-10000916,"Kraft Interoffice Envelope, Recycled",45.72,30.66,SC14
P6065,FUR-TA-10003510,"Hon Computer Table, Fully Assembled",493.71,335.73,SC4
P6066,OFF-BI-10004903,"Ibico Hole Reinforcements, Durable",8.49,6.12,SC5
P6067,OFF-PA-10004854,"Green Bar Cards & Envelopes, Recycled",32.2,26.100000000000005,SC13
P6068,OFF-SU-10003537,"Kleencut Scissors, Steel",21.69,15.63,SC6
P6069,OFF-AR-10001386,"Sanford Sketch Pad, Easy-Erase",45.75,24.27,SC12
P6070,OFF-SU-10002161,"Elite Ruler, Steel",13.2,8.850000000000003,SC6
P6071,OFF-SU-10000866,"Elite Trimmer, Serrated",38.37000000000001,33.78000000000001,SC6
P6072,OFF-AR-10001958,Stanley Bostitch Contemporary Electric Pencil Sharpeners,16.98,12.2256,SC12
P6073,OFF-EAT-10000652,"Eaton Computer Printout Paper, 8.5 x 11",30.69,16.59,SC13
P6074,OFF-SU-10001892,"Elite Box Cutter, High Speed",23.26,19.54,SC6
P6075,OFF-AR-10002389,"Binney & Smith Pens, Fluorescent",13.2,10.98,SC12
P6076,OFF-STA-10001112,"Stanley Markers, Easy-Erase",22.47,22.47,SC12
P6077,TEC-PH-10004636,"Nokia Audio Dock, with Caller ID",111.15999999999998,62.25999999999999,SC2
P6078,OFF-AP-10003971,"Hoover Toaster, Red",83.64000000000001,76.95,SC7
P6079,TEC-PH-10000149,Cisco SPA525G2 IP Phone - Wireless,19.95,14.763000000000002,SC2
P6080,OFF-IBI-10000080,"Ibico Binder, Recycled",15.839999999999998,14.579999999999998,SC5
P6081,OFF-STA-10001636,"Stanley Markers, Water Color",25.379999999999995,17.009999999999994,SC12
P6082,OFF-PA-10000562,"Enermax Message Books, Multicolor",23.91,22.74,SC13
P6083,OFF-AR-10004990,"Boston Highlighters, Blue",18.87,10.019999999999998,SC12
P6084,TEC-MA-10004295,"Panasonic Phone, Red",81.99000000000002,59.040000000000006,SC8
P6085,OFF-ST-10004794,"Rogers Shelving, Blue",62.13,36.06,SC10
P6086,OFF-PA-10004016,"SanDisk Memo Slips, Recycled",11.26,9.919999999999998,SC13
P6087,OFF-EN-10000857,"Jiffy Interoffice Envelope, Set of 50",30.960000000000004,30.360000000000007,SC14
P6088,OFF-BI-10003440,"Avery Binder Covers, Economy",11.07,7.65,SC5
P6089,OFF-PA-10004054,"Green Bar Computer Printout Paper, Recycled",29.67,21.390000000000004,SC13
P6090,OFF-EN-10004491,"Cameo Manila Envelope, Recycled",25.8,14.73,SC14
P6091,OFF-AR-10000729,"Stanley Highlighters, Fluorescent",15.959999999999996,13.739999999999998,SC12
P6092,OFF-AP-10003007,"Breville Toaster, Red",76.71000000000002,71.37,SC7
P6093,TEC-AC-10002399,SanDisk Cruzer 32 GB USB Flash Drive,19.02,12.933600000000002,SC0
P6094,TEC-MA-10004521,Epson Perfection V600 Photo Scanner,229.99,126.49450000000002,SC8
P6095,OFF-BI-10001524,GBC Premium Transparent Covers with Diagonal Lined Pattern,20.98,10.909600000000005,SC5
P6096,OFF-AR-10001061,"Stanley Sketch Pad, Water Color",31.74,16.52,SC12
P6097,FUR-FU-10004015,"Tenex Clock, Durable",31.51999999999999,20.18,SC11
P6098,OFF-SU-10002785,"Fiskars Trimmer, Serrated",39.00000000000001,34.32000000000001,SC6
P6099,OFF-AR-10003758,"Binney & Smith Canvas, Water Color",36.36,33.46,SC12
P6100,FUR-BO-10002592,"Safco Stackable Bookrack, Traditional",98.95999999999998,76.19999999999997,SC9
P6101,OFF-ST-10004180,"Tenex File Cart, Single Width",134.16,118.08,SC10
P6102,FUR-RUB-10003518,"Rubbermaid Door Stop, Erganomic",42.42000000000001,36.06000000000001,SC11
P6103,FUR-FU-10002122,"Rubbermaid Frame, Duo Pack",73.30000000000003,70.38000000000002,SC11
P6104,OFF-FEL-10003785,"Fellowes Shelving, Industrial",58.31999999999999,32.66999999999999,SC10
P6105,OFF-AR-10001678,"Binney & Smith Sketch Pad, Easy-Erase",31.06,15.540000000000004,SC12
P6106,TEC-HP -10004082,"HP Fax and Copier, Digital",172.53,86.28,SC3
P6107,OFF-AP-10000023,"Breville Toaster, Black",50.76000000000001,50.26000000000001,SC7
P6108,TEC-MA-10004303,"Panasonic Receipt Printer, Durable",121.02,110.13,SC8
P6109,FUR-TA-10003637,"Lesro Coffee Table, with Bottom Storage",252.0,168.83999999999997,SC4
P6110,TEC-AC-10001075,"Belkin Keyboard, USB",84.09,52.98,SC0
P6111,OFF-LA-10002806,"Novimex Shipping Labels, 5000 Label Set",11.37,5.8199999999999985,SC16
P6112,OFF-AP-10002998,Holmes 99% HEPA Air Purifier,21.66,14.512199999999998,SC7
P6113,FUR-TA-10003079,"Hon Training Table, Rectangular",220.18000000000004,112.30000000000004,SC4
P6114,OFF-EN-10000714,"Ames Mailers, Set of 50",23.9,22.96,SC14
P6115,FUR-FU-10000905,"Eldon Door Stop, Erganomic",48.78,42.45,SC11
P6116,OFF-AP-10003473,"Hoover Coffee Grinder, Black",68.22,38.91,SC7
P6117,FUR-BO-10004917,"Dania Stackable Bookrack, Mobile",121.58999999999996,76.61999999999998,SC9
P6118,TEC-AC-10000462,"Logitech Keyboard, Programmable",73.95,56.22,SC0
P6119,TEC-MOT-10002372,"Motorola Speaker Phone, Full Size",131.07,116.67,SC2
P6120,OFF-SU-10001886,"Acme Box Cutter, Serrated",34.5,26.58,SC6
P6121,OFF-PA-10000300,Xerox 1936,19.98,10.5894,SC13
P6122,OFF-SAN-10002639,"Sanford Markers, Easy-Erase",23.52,23.07,SC12
P6123,OFF-BI-10002799,"Acco Binder Covers, Recycled",9.12,8.299999999999999,SC5
P6124,TEC-MA-10003998,"Epson Card Printer, Wireless",113.29999999999998,112.17999999999998,SC8
P6125,OFF-BI-10003982,Wilson Jones Century Plastic Molded Ring Binders,20.77,11.0081,SC5
P6126,OFF-AR-10000067,"Boston Pencil Sharpener, Water Color",19.48,11.9,SC12
P6127,OFF-FA-10001702,"Advantus Push Pins, 12 Pack",13.86,6.93,SC15
P6128,OFF-ST-10001580,Super Decoflex Portable Personal File,14.98,10.7856,SC10
P6129,OFF-LA-10002523,"Smead Removable Labels, Laser Printer Compatible",10.32,7.65,SC16
P6130,FUR-BO-10000712,"Bush Corner Shelving, Pine",125.34,68.94,SC9
P6131,OFF-FA-10004258,"OIC Thumb Tacks, Bulk Pack",9.38,5.3599999999999985,SC15
P6132,FUR-FU-10003339,"Tenex Clock, Black",50.25,41.73,SC11
P6133,OFF-BIN-10003023,"Binney & Smith Sketch Pad, Fluorescent",47.58,45.21,SC12
P6134,FUR-FU-10001775,"Deflect-O Stacking Tray, Durable",25.29,24.03,SC11
P6135,OFF-AR-10002240,Panasonic KP-150 Electric Pencil Sharpener,37.74,27.9276,SC12
P6136,OFF-SU-10000283,"Stiletto Letter Opener, Easy Grip",28.380000000000006,23.85,SC6
P6137,OFF-ST-10002182,"Iris 3-Drawer Stacking Bin, Black",20.89,20.4722,SC10
P6138,OFF-EAT-10002068,"Eaton Note Cards, Premium",26.58,26.58,SC13
P6139,TEC-APP-10002310,"Apple Office Telephone, Cordless",68.13,34.08,SC2
P6140,OFF-EN-10001997,"GlobeWeis Business Envelopes, with clear poly window",20.88,14.64,SC14
P6141,OFF-BI-10003460,Acco 3-Hole Punch,4.38,2.2776,SC5
P6142,FUR-FU-10003826,"Eldon Door Stop, Duo Pack",50.22000000000001,32.16000000000001,SC11
P6143,OFF-ACC-10002343,"Acco 3-Hole Punch, Durable",31.620000000000005,18.660000000000004,SC5
P6144,OFF-FA-10002264,"Advantus Rubber Bands, Assorted Sizes",14.04,10.98,SC15
P6145,OFF-AR-10000120,"BIC Canvas, Fluorescent",54.96,36.84,SC12
P6146,OFF-BI-10001196,"Avery Flip-Chart Easel Binder, Black",22.38,11.861400000000005,SC5
P6147,OFF-PA-10000157,Xerox 191,19.98,10.5894,SC13
P6148,TEC-AC-10002331,"Maxell 74 Minute CDR, 10 Pack",9.78,6.1614,SC0
P6149,FUR-FU-10000907,"Eldon Clock, Duo Pack",56.58,31.71,SC11
P6150,TEC-PH-10000497,"Nokia Office Telephone, Cordless",67.98,44.19,SC2
P6151,OFF-AP-10001130,"Breville Toaster, Black",76.14000000000001,41.130000000000024,SC7
P6152,OFF-PA-10002394,"Eaton Computer Printout Paper, Recycled",26.46,18.0,SC13
P6153,OFF-PA-10000947,"Eaton Memo Slips, Premium",9.16,8.620000000000001,SC13
P6154,FUR-FU-10001090,"Advantus Stacking Tray, Erganomic",23.4,16.169999999999998,SC11
P6155,OFF-AR-10000724,"Boston Pens, Fluorescent",15.48,12.87,SC12
P6156,TEC-NOK-10000002,"Nokia Headset, with Caller ID",73.10999999999999,64.34999999999998,SC2
P6157,OFF-SU-10004663,"Kleencut Letter Opener, Easy Grip",18.04,11.019999999999998,SC6
P6158,OFF-PA-10004034,"Green Bar Parchment Paper, 8.5 x 11",20.82,12.3,SC13
P6159,FUR-FU-10004955,"Tenex Door Stop, Durable",40.92,35.61,SC11
P6160,TEC-APP-10004464,"Apple Signal Booster, VoIP",136.74,123.09,SC2
P6161,OFF-PA-10001835,"SanDisk Computer Printout Paper, 8.5 x 11",33.93,33.93,SC13
P6162,OFF-AR-10000467,"Sanford Markers, Fluorescent",24.51,14.73,SC12
P6163,TEC-MA-10004822,"Epson Calculator, Durable",46.53,36.78,SC8
P6164,TEC-SAM-10002682,"Samsung Headset, Full Size",74.49,65.58,SC2
P6165,TEC-LOG-10003539,"Logitech Mouse, Erganomic",27.090000000000003,20.880000000000006,SC0
P6166,OFF-AR-10001622,"BIC Markers, Easy-Erase",17.8,11.22,SC12
P6167,OFF-EN-10000606,"Jiffy Peel and Seal, Set of 50",13.340000000000002,9.08,SC14
P6168,OFF-AR-10003685,"Stanley Canvas, Water Color",35.1,27.74,SC12
P6169,FUR-FU-10003112,"Tenex Frame, Durable",71.34000000000002,50.66000000000001,SC11
P6170,OFF-AR-10004920,"Boston Canvas, Water Color",37.88,20.840000000000003,SC12
P6171,FUR-CH-10004576,"Hon Bag Chairs, Adjustable",47.64000000000001,36.21000000000001,SC1
P6172,OFF-AP-10002933,"Hoover Blender, Silver",97.17,78.72,SC7
P6173,OFF-HON-10001706,"Hon Legal Exhibit Labels, Alphabetical",10.68,10.26,SC16
P6174,OFF-KLE-10000296,"Kleencut Letter Opener, Steel",23.76,17.82,SC6
P6175,OFF-SU-10000085,"Kleencut Trimmer, Steel",27.22,17.16,SC6
P6176,FUR-TA-10003273,"Lesro Training Table, Rectangular",266.37,258.39,SC4
P6177,FUR-FU-10002598,"Tenex Photo Frame, Durable",48.87000000000001,28.350000000000005,SC11
P6178,OFF-EN-10001136,"Kraft Interoffice Envelope, Recycled",45.72,37.05,SC14
P6179,OFF-AVE-10002892,"Avery 3-Hole Punch, Recycled",28.230000000000004,28.230000000000004,SC5
P6180,OFF-SU-10000192,"Elite Trimmer, High Speed",27.78,17.78,SC6
P6181,OFF-LA-10002020,"Novimex Color Coded Labels, 5000 Label Set",12.81,9.87,SC16
P6182,FUR-FU-10001317,"Eldon Photo Frame, Erganomic",37.81999999999999,30.26,SC11
P6183,OFF-SU-10002214,"Kleencut Letter Opener, Easy Grip",27.06,15.18,SC6
P6184,OFF-AR-10000054,"Sanford Pencil Sharpener, Water Color",26.1,16.709999999999994,SC12
P6185,OFF-GRE-10003316,"Green Bar Parchment Paper, Recycled",16.589999999999996,8.969999999999997,SC13
P6186,OFF-KLE-10003497,"Kleencut Box Cutter, Steel",34.05,28.62,SC6
P6187,OFF-PA-10002396,"Eaton Memo Slips, 8.5 x 11",17.88,13.079999999999998,SC13
P6188,FUR-HAR-10002223,"Harbour Creations Chairmat, Set of Two",74.25000000000001,64.62000000000002,SC1
P6189,FUR-RUB-10002507,"Rubbermaid Stacking Tray, Black",25.200000000000006,17.400000000000002,SC11
P6190,TEC-AC-10000575,"Logitech Keyboard, Programmable",49.30000000000001,27.120000000000008,SC0
P6191,OFF-ST-10001598,"Fellowes Box, Blue",13.12,8.139999999999999,SC10
P6192,TEC-MEM-10002883,"Memorex Memory Card, Erganomic",100.07999999999998,82.07999999999998,SC0
P6193,OFF-SU-10001132,"Fiskars Trimmer, Serrated",26.00000000000001,17.940000000000012,SC6
P6194,FUR-FU-10001135,"Eldon Door Stop, Duo Pack",33.480000000000004,22.1,SC11
P6195,OFF-SU-10004446,"Acme Ruler, Steel",10.74,8.06,SC6
P6196,OFF-SU-10003098,"Kleencut Scissors, Easy Grip",15.940000000000005,11.800000000000002,SC6
P6197,OFF-AR-10002852,"Stanley Pens, Fluorescent",11.310000000000002,10.320000000000002,SC12
P6198,OFF-AR-10001446,Newell 309,11.55,8.085000000000003,SC12
P6199,OFF-AP-10001067,"Hoover Blender, Silver",64.78,52.48,SC7
P6200,OFF-PA-10000756,"Enermax Computer Printout Paper, Premium",28.47,14.82,SC13
P6201,FUR-FU-10003540,"Deflect-O Stacking Tray, Erganomic",23.91,17.22,SC11
P6202,OFF-PA-10004421,"Enermax Memo Slips, Multicolor",11.38,7.059999999999999,SC13
P6203,OFF-EN-10000215,"Jiffy Interoffice Envelope, Security-Tint",32.56,22.8,SC14
P6204,OFF-EN-10004057,"Jiffy Manila Envelope, Recycled",16.54,16.220000000000002,SC14
P6205,OFF-LA-10004848,"Avery Legal Exhibit Labels, 5000 Label Set",11.73,6.690000000000001,SC16
P6206,OFF-AR-10002116,"BIC Pens, Fluorescent",15.54,10.44,SC12
P6207,OFF-ST-10003996,"Letter Legal File Tote with Clear Snap-On Lid, Black Granite",16.06,11.8844,SC10
P6208,OFF-SAN-10001094,"SanDisk Memo Slips, 8.5 x 11",21.12,17.76,SC13
P6209,OFF-AR-10002115,"Boston Canvas, Fluorescent",36.6,23.8,SC12
P6210,TEC-PH-10002493,"Nokia Signal Booster, with Caller ID",91.0,70.98,SC2
P6211,OFF-PA-10001850,"Eaton Note Cards, Premium",26.58,18.630000000000006,SC13
P6212,OFF-PA-10004498,"Enermax Memo Slips, Multicolor",17.07,11.28,SC13
P6213,OFF-BI-10004179,"Avery 3-Hole Punch, Clear",27.330000000000005,24.33,SC5
P6214,FUR-FU-10002930,"Eldon Door Stop, Duo Pack",50.22000000000001,32.160000000000004,SC11
P6215,TEC-NOK-10001844,"Nokia Office Telephone, with Caller ID",65.13,62.55,SC2
P6216,OFF-ACM-10001587,"Acme Box Cutter, Easy Grip",39.42,20.129999999999995,SC6
P6217,FUR-DEF-10002865,"Deflect-O Light Bulb, Erganomic",17.61,8.819999999999997,SC11
P6218,FUR-FU-10001471,"Eldon Door Stop, Durable",47.19,29.73,SC11
P6219,TEC-PAN-10004651,"Panasonic Phone, White",83.25,75.78,SC8
P6220,TEC-MA-10003315,"Panasonic Card Printer, Red",170.97,111.15,SC8
P6221,OFF-TEN-10003127,"Tenex Box, Industrial",16.98,9.0,SC10
P6222,OFF-PA-10003129,Tops White Computer Printout Paper,48.91,25.9223,SC13
P6223,OFF-EN-10000031,"Ames Peel and Seal, Security-Tint",14.06,11.4,SC14
P6224,OFF-AR-10000655,"Stanley Sketch Pad, Blue",29.62,26.96,SC12
P6225,OFF-AP-10003040,Fellowes 8 Outlet Superior Workstation Surge Protector w o Phone Fax Modem Protection,33.62,24.8788,SC7
P6226,OFF-BIC-10002722,"BIC Pens, Water Color",17.46,10.320000000000002,SC12
P6227,OFF-BI-10001067,"Avery Binder, Recycled",13.26,10.229999999999997,SC5
P6228,OFF-LA-10001158,"Avery Address Shipping Labels for Typewriters, 4"" x 2""",10.35,5.381999999999999,SC16
P6229,FUR-SAF-10004426,"Safco 3-Shelf Cabinet, Traditional",168.84,119.88,SC9
P6230,OFF-HON-10000172,"Hon File Folder Labels, Alphabetical",8.459999999999999,5.249999999999999,SC16
P6231,OFF-EN-10003529,"Ames Peel and Seal, Recycled",11.66,8.639999999999999,SC14
P6232,OFF-BI-10001254,"Avery Binding Machine, Recycled",32.800000000000004,25.600000000000005,SC5
P6233,FUR-DEF-10004555,"Deflect-O Frame, Black",110.04,61.64999999999999,SC11
P6234,OFF-ST-10000327,"Smead Folders, Wire Frame",16.56,14.249999999999995,SC10
P6235,OFF-SU-10001592,"Kleencut Letter Opener, Easy Grip",27.06,19.5,SC6
P6236,OFF-AR-10003651,"Sanford Pens, Easy-Erase",11.37,8.760000000000002,SC12
P6237,OFF-BI-10003342,"Cardinal Binder, Economy",13.829999999999998,10.529999999999998,SC5
P6238,TEC-MA-10003796,"Konica Calculator, Durable",51.75,34.17,SC8
P6239,OFF-EN-10004418,"GlobeWeis Clasp Envelope, Recycled",8.7,7.5,SC14
P6240,OFF-EN-10000623,"Ames Manila Envelope, with clear poly window",18.82,17.319999999999997,SC14
P6241,OFF-AR-10003620,"Boston Pencil Sharpener, Water Color",32.129999999999995,20.25,SC12
P6242,FUR-RUB-10000958,"Rubbermaid Light Bulb, Black",18.84,10.379999999999997,SC11
P6243,TEC-KON-10000005,"Konica Phone, Durable",86.31,50.07,SC8
P6244,OFF-PA-10003156,"Xerox Message Books, 8.5 x 11",24.51,23.79,SC13
P6245,TEC-AC-10004620,"Belkin Flash Drive, USB",28.099999999999994,20.519999999999992,SC0
P6246,OFF-PA-10004335,"Green Bar Computer Printout Paper, Recycled",29.67,21.39,SC13
P6247,FUR-FU-10003540,"Deflect-O Light Bulb, Erganomic",17.61,11.28,SC11
P6248,FUR-TEN-10001349,"Tenex Frame, Black",109.98,104.49,SC11
P6249,FUR-FU-10001692,"Eldon Clock, Duo Pack",37.72,33.96,SC11
P6250,OFF-EN-10001939,"Kraft Manila Envelope, Security-Tint",19.26,18.5,SC14
P6251,OFF-EN-10003392,"Kraft Peel and Seal, Set of 50",20.49,16.830000000000002,SC14
P6252,FUR-CH-10004007,"SAFCO Steel Folding Chair, Set of Two",87.96000000000002,51.03000000000001,SC1
P6253,OFF-ACM-10004587,"Acme Scissors, Steel",24.840000000000003,13.170000000000005,SC6
P6254,TEC-MA-10002165,"Konica Card Printer, Red",114.88000000000004,59.74000000000003,SC8
P6255,TEC-CO-10000243,"Canon Fax and Copier, Digital",190.98,95.49,SC3
P6256,OFF-ST-10000542,"Fellowes Folders, Industrial",26.879999999999995,22.86,SC10
P6257,OFF-PA-10004480,"Eaton Cards & Envelopes, Recycled",45.09,22.56,SC13
P6258,TEC-PAN-10000878,"Panasonic Phone, Wireless",84.83999999999997,81.45,SC8
P6259,OFF-ST-10001066,"Tenex Box, Single Width",11.019999999999998,5.8599999999999985,SC10
P6260,TEC-AC-10004016,"Memorex Flash Drive, Programmable",30.9,23.49000000000001,SC0
P6261,OFF-SU-10002466,"Elite Shears, Easy Grip",32.42,27.9,SC6
P6262,OFF-ST-10002670,"Smead Folders, Industrial",11.98,7.08,SC10
P6263,OFF-PA-10003350,"Eaton Message Books, 8.5 x 11",24.72,15.329999999999998,SC13
P6264,OFF-PA-10003797,Xerox 209,6.48,3.3695999999999997,SC13
P6265,OFF-AR-10003096,"Binney & Smith Sketch Pad, Blue",30.880000000000006,22.56,SC12
P6266,OFF-AR-10004303,"Stanley Markers, Blue",22.2,20.22,SC12
P6267,OFF-FA-10002597,"OIC Clamps, 12 Pack",19.200000000000006,18.840000000000003,SC15
P6268,OFF-KIT-10000717,"KitchenAid Toaster, White",83.46000000000002,50.10000000000001,SC7
P6269,OFF-STO-10004779,"Stockwell Push Pins, Bulk Pack",14.37,11.37,SC15
P6270,OFF-ST-10001228,"Fellowes Personal Hanging Folder Files, Navy",13.43,9.6696,SC10
P6271,OFF-AR-10000491,"Binney & Smith Pens, Water Color",15.12,9.69,SC12
P6272,OFF-ST-10000948,"Fellowes Box, Blue",19.68,10.05,SC10
P6273,OFF-AR-10002956,Boston 16801 Nautilus Battery Pencil Sharpener,22.01,16.287399999999998,SC12
P6274,OFF-ST-10002289,"Safco Wire Cube Shelving System, For Use as 4 or 5 14"" Cubes, Black",31.78,30.191000000000006,SC10
P6275,OFF-AR-10001132,"BIC Markers, Blue",26.429999999999996,14.82,SC12
P6276,TEC-AC-10003407,"Memorex Mouse, Erganomic",25.98,22.35,SC0
P6277,TEC-AC-10001974,"Logitech Memory Card, Bluetooth",103.38,88.91999999999999,SC0
P6278,FUR-FU-10001098,"Deflect-O Door Stop, Black",43.95,32.97,SC11
P6279,OFF-AP-10004785,"Holmes Replacement Filter for HEPA Air Cleaner, Medium Room",11.33,6.458099999999999,SC7
P6280,FUR-FU-10000072,"Advantus Light Bulb, Erganomic",18.69,17.009999999999998,SC11
P6281,TEC-AC-10001266,Memorex Micro Travel Drive 8 GB,13.0,7.150000000000002,SC0
P6282,TEC-CO-10004928,"Brother Copy Machine, Color",173.65999999999997,100.73999999999997,SC3
P6283,OFF-AR-10002640,"Boston Pens, Blue",14.22,13.95,SC12
P6284,TEC-OKI-10003655,"Okidata Calculator, Wireless",52.29,51.27,SC8
P6285,TEC-NOK-10004183,"Nokia Office Telephone, VoIP",65.22,41.1,SC2
P6286,TEC-PH-10004655,"Motorola Office Telephone, Cordless",49.74,25.879999999999995,SC2
P6287,OFF-SU-10004711,"Acme Trimmer, Serrated",27.52000000000001,26.70000000000001,SC6
P6288,OFF-EN-10004150,"GlobeWeis Business Envelopes, Recycled",16.14,9.060000000000002,SC14
P6289,OFF-FA-10001783,"Stockwell Rubber Bands, Metal",16.65,8.669999999999998,SC15
P6290,OFF-IBI-10000951,"Ibico Binder Covers, Economy",13.649999999999995,11.759999999999994,SC5
P6291,OFF-SU-10004230,"Kleencut Scissors, Serrated",18.99,17.490000000000002,SC6
P6292,OFF-SU-10002346,"Elite Ruler, High Speed",13.8,12.72,SC6
P6293,FUR-FU-10003975,Eldon Advantage Chair Mats for Low to Medium Pile Carpets,43.31,38.979000000000006,SC11
P6294,TEC-MA-10002864,"Panasonic Card Printer, Durable",115.96,75.38000000000002,SC8
