OrderID,OrderPriorityID
MX-2014-109477,OP1
MX-2014-136770,OP2
IN-2014-48310,OP1
NI-2012-380,OP2
RS-2012-990,OP0
ES-2014-3703813,OP1
IN-2013-33974,OP2
NI-2014-9060,OP1
US-2014-133158,OP1
US-2012-102148,OP2
CA-2012-102722,OP2
BU-2014-880,OP1
IN-2014-80937,OP2
CA-2012-136420,OP2
EG-2014-1730,OP1
MX-2014-169418,OP1
ID-2014-78774,OP1
US-2014-114538,OP2
CA-2014-168102,OP3
TU-2011-3360,OP0
MX-2011-145135,OP2
IN-2013-24762,OP1
CA-2013-158575,OP3
CA-2013-123337,OP1
US-2012-154550,OP2
US-2012-118185,OP3
MX-2013-142965,OP2
ES-2012-4959766,OP2
IT-2012-3091951,OP2
ID-2012-17006,OP2
IN-2014-82218,OP1
PL-2014-920,OP2
SG-2014-4440,OP0
ES-2013-3908850,OP2
CA-2014-145429,OP2
CA-2013-4830,OP1
IT-2013-1083916,OP1
US-2011-122959,OP2
CA-2012-162376,OP0
CG-2012-9700,OP2
IZ-2011-290,OP1
US-2011-126382,OP1
EG-2012-3510,OP1
ZA-2011-9390,OP1
US-2012-151050,OP2
ID-2013-61771,OP1
ID-2011-14220,OP1
MX-2014-109029,OP1
ES-2013-4637759,OP0
ES-2014-1012941,OP1
ES-2014-2331802,OP2
IN-2013-79978,OP1
IN-2012-51901,OP1
ID-2014-71039,OP2
US-2011-112991,OP1
RS-2012-6950,OP2
IN-2011-42024,OP1
EG-2012-8860,OP2
MX-2011-143336,OP2
MX-2013-162453,OP1
MX-2012-126536,OP2
ES-2013-4467445,OP1
IN-2012-79082,OP2
MX-2013-108658,OP1
ID-2014-62744,OP2
ID-2011-35633,OP1
CA-2012-139094,OP1
US-2011-126571,OP1
ZA-2014-1370,OP1
IV-2014-5280,OP1
IN-2011-60581,OP1
MA-2013-870,OP1
CA-2013-146150,OP1
RO-2014-1840,OP1
MX-2013-156335,OP1
IN-2012-77535,OP2
US-2012-147662,OP2
IZ-2014-5510,OP1
RO-2013-7850,OP2
CA-2014-157252,OP1
CA-2013-108105,OP1
MX-2012-158673,OP1
US-2013-104976,OP2
IN-2014-61939,OP1
ES-2011-4410046,OP2
MX-2012-151505,OP1
MX-2013-103667,OP2
IT-2014-4272173,OP1
CA-2011-105270,OP3
MX-2013-140718,OP2
ES-2012-3075381,OP1
CA-2014-103352,OP1
MX-2014-148684,OP3
IN-2013-21479,OP1
US-2014-153948,OP0
US-2014-104661,OP2
MX-2013-106726,OP1
ID-2012-40106,OP1
CA-2011-127187,OP2
ES-2014-4347130,OP2
IN-2011-55884,OP1
IN-2011-15053,OP1
IN-2011-85816,OP1
CA-2013-154060,OP1
CA-2013-3830,OP0
BU-2014-9730,OP2
ES-2014-3745756,OP1
IT-2013-3678130,OP1
IN-2012-73440,OP2
MO-2013-8860,OP1
US-2013-117583,OP1
MX-2013-168683,OP1
IN-2014-48730,OP2
CA-2012-141250,OP1
NI-2012-2640,OP1
MX-2014-122133,OP1
IT-2014-3511710,OP3
IN-2013-57046,OP1
ID-2011-43480,OP2
TU-2013-7240,OP2
MA-2013-1960,OP1
CG-2011-4610,OP2
US-2012-100069,OP1
ML-2014-6290,OP1
MX-2013-168123,OP1
MX-2014-132976,OP1
ES-2014-2683298,OP1
ES-2014-2045351,OP1
IN-2013-12610,OP1
TU-2014-7370,OP2
IN-2014-17846,OP1
ID-2013-30628,OP2
IN-2014-57151,OP3
ID-2011-84738,OP2
MX-2014-114601,OP1
MX-2013-155495,OP2
MX-2014-129287,OP1
IN-2011-56738,OP1
ID-2014-20422,OP1
IN-2014-44264,OP1
CA-2014-138611,OP2
MX-2013-150413,OP0
IT-2012-1204965,OP1
ID-2014-78564,OP2
IN-2014-74077,OP2
IN-2012-40820,OP1
CA-2014-104003,OP1
RS-2011-8690,OP2
ES-2013-5973321,OP3
CA-2014-106103,OP2
SO-2011-2000,OP0
MX-2014-148061,OP0
MX-2014-166492,OP1
MX-2011-109596,OP1
ID-2013-68841,OP2
CA-2011-137589,OP1
UP-2014-8120,OP2
ES-2011-1418466,OP2
ES-2014-2804918,OP1
IN-2014-32462,OP2
CA-2014-144904,OP1
US-2014-134698,OP1
ES-2013-1680695,OP2
IN-2013-66202,OP2
TU-2014-4510,OP2
US-2013-106845,OP0
IT-2013-2494049,OP1
EZ-2013-8910,OP1
NI-2014-6020,OP1
CA-2012-104514,OP0
ES-2012-1431851,OP1
IN-2012-31741,OP1
IN-2011-67000,OP0
IN-2011-14101,OP1
TU-2013-2500,OP3
MO-2012-3020,OP1
AO-2014-5450,OP1
TZ-2013-2370,OP3
ES-2014-2815584,OP2
IR-2014-9630,OP1
MX-2011-129259,OP2
MX-2013-156454,OP2
ID-2011-77815,OP2
IN-2014-18084,OP2
MX-2011-105564,OP2
CA-2012-1220,OP2
ES-2014-2390994,OP1
IT-2014-5379132,OP2
IT-2014-3882620,OP1
CA-2014-141873,OP1
CA-2014-870,OP1
CA-2013-5310,OP2
IT-2011-2558119,OP1
CA-2014-145443,OP1
SF-2011-3910,OP0
US-2011-104171,OP1
MX-2014-166814,OP2
ES-2012-3267066,OP1
BK-2014-7550,OP2
IR-2013-4420,OP1
MX-2014-121398,OP0
IT-2011-1900372,OP1
ID-2014-39042,OP2
ES-2014-3719722,OP2
ES-2014-5041758,OP2
IN-2011-27471,OP1
CA-2012-133396,OP1
IT-2014-5876251,OP2
NI-2012-6420,OP3
MX-2012-141320,OP1
IT-2013-1127161,OP3
ES-2012-3131770,OP1
ES-2011-5010472,OP1
ES-2014-4515685,OP2
MX-2014-156503,OP2
ID-2014-53784,OP1
CA-2011-138527,OP1
CA-2012-168760,OP2
MX-2013-147298,OP1
ES-2013-3867083,OP1
IT-2014-5044898,OP2
ES-2011-5827080,OP0
CA-2013-168081,OP2
CA-2011-163412,OP1
CA-2012-132941,OP2
MX-2011-100790,OP3
MX-2013-161893,OP1
ES-2013-5905999,OP2
AG-2014-6650,OP1
US-2012-135034,OP1
IT-2011-5982785,OP2
IN-2012-71508,OP2
US-2014-156909,OP0
ES-2014-3280029,OP1
IN-2012-42003,OP1
IN-2011-82246,OP2
ID-2012-83898,OP2
CA-2014-147228,OP1
CG-2012-7200,OP1
TU-2014-5660,OP0
EG-2011-4940,OP1
ES-2013-4241023,OP1
ES-2014-5478126,OP2
ID-2014-45027,OP1
IN-2013-54820,OP2
IN-2014-33099,OP0
IZ-2013-7910,OP0
ES-2012-3446562,OP1
ES-2013-2765433,OP2
IN-2011-29872,OP2
IN-2011-23187,OP1
IN-2013-43151,OP2
TU-2013-3850,OP3
IN-2014-22718,OP0
MX-2014-103443,OP1
MX-2013-140592,OP1
US-2014-120607,OP2
MX-2012-119207,OP1
US-2014-145660,OP1
CA-2012-148250,OP2
CA-2012-138534,OP1
IT-2014-5707545,OP1
ES-2012-4133534,OP2
IN-2014-44250,OP2
CA-2012-158939,OP2
CA-2011-124730,OP2
TU-2014-6160,OP0
TU-2011-3230,OP2
MX-2014-158008,OP1
SF-2013-6350,OP2
SF-2011-7460,OP2
MX-2013-102260,OP2
MX-2014-142356,OP0
US-2014-167353,OP1
MX-2014-147354,OP1
IT-2014-5100651,OP1
IR-2013-7630,OP1
ID-2012-56192,OP2
IN-2013-76667,OP1
TZ-2013-6920,OP2
ES-2012-3246286,OP1
ES-2011-3470557,OP1
ES-2012-1986848,OP1
IT-2012-5640548,OP1
CA-2014-163531,OP2
MX-2014-139934,OP1
IT-2014-5319822,OP1
IN-2013-35017,OP0
CA-2011-137575,OP1
US-2014-102589,OP1
ES-2011-4178211,OP2
CA-2012-142419,OP2
CA-2013-101161,OP3
CA-2012-2910,OP1
MX-2014-143182,OP1
IT-2012-3999113,OP1
RS-2014-9190,OP2
MX-2011-122847,OP1
CA-2011-116190,OP1
IR-2011-6140,OP0
MX-2011-106523,OP1
MX-2014-113929,OP1
ES-2014-4000341,OP0
ES-2014-5747773,OP1
ES-2014-2022735,OP1
SY-2012-9800,OP2
MX-2012-143987,OP1
IN-2012-80769,OP2
CA-2014-106180,OP1
CA-2014-140585,OP1
ES-2013-4265843,OP1
ES-2012-1915501,OP2
ID-2013-43025,OP2
ID-2012-10755,OP1
CA-2012-164427,OP1
EG-2012-730,OP1
US-2012-110569,OP3
CG-2014-4970,OP1
IV-2013-4360,OP2
CA-2013-4030,OP1
MX-2011-118549,OP1
IN-2014-60350,OP1
CM-2013-7060,OP2
MX-2014-120334,OP1
MX-2013-107937,OP1
US-2012-147081,OP2
IN-2013-47281,OP2
ES-2012-5897153,OP0
ES-2014-3566095,OP1
CA-2012-111199,OP2
CA-2014-2080,OP1
US-2013-164077,OP1
ES-2012-2809459,OP2
IN-2011-81840,OP1
CA-2012-110947,OP3
KZ-2014-7970,OP2
AU-2014-3670,OP1
IT-2014-5966070,OP2
IN-2011-18812,OP0
IN-2014-62233,OP2
US-2014-166891,OP1
ES-2013-4866061,OP1
ES-2012-5859259,OP0
IN-2013-79390,OP1
CA-2013-157707,OP1
IT-2013-1372622,OP1
ES-2014-1839297,OP2
IN-2011-42892,OP1
US-2014-152842,OP1
ES-2013-3877962,OP2
IN-2013-62898,OP2
AG-2011-9890,OP1
NG-2012-680,OP1
PL-2014-3650,OP1
MX-2013-117688,OP1
MX-2013-167808,OP0
ES-2014-3412387,OP1
IN-2014-20331,OP1
US-2011-167738,OP1
CA-2014-108749,OP2
US-2011-122385,OP1
ES-2012-1667885,OP2
CA-2013-113747,OP1
TU-2013-1610,OP2
US-2013-167220,OP1
IN-2012-53175,OP1
IN-2012-79817,OP1
IR-2013-6140,OP3
MX-2012-153612,OP2
IN-2012-24783,OP1
KG-2014-2870,OP2
MX-2014-138569,OP2
ES-2013-3426036,OP1
IT-2014-5768200,OP1
ES-2011-4261696,OP2
CA-2013-146941,OP2
ES-2011-5095223,OP1
ES-2014-3881453,OP2
ES-2013-2493030,OP3
IT-2014-3550051,OP0
CA-2012-107678,OP1
IN-2014-35248,OP2
TU-2013-860,OP1
CA-2014-6350,OP2
CA-2011-123498,OP2
US-2014-107888,OP2
ES-2014-4403671,OP1
IN-2012-10986,OP1
CA-2014-161578,OP2
ZA-2012-4180,OP1
ID-2012-31419,OP1
US-2011-114377,OP1
ES-2014-3566095,OP3
ES-2014-4434983,OP2
ES-2014-5885922,OP1
ID-2011-74784,OP0
IN-2011-82337,OP2
CA-2012-161263,OP2
CA-2014-154809,OP2
EG-2014-3700,OP1
MX-2011-140340,OP1
ES-2013-2933065,OP1
CA-2014-101245,OP1
IS-2013-220,OP1
SG-2011-4160,OP2
MX-2014-148726,OP3
ES-2014-5326009,OP2
IN-2011-30033,OP1
UZ-2013-6260,OP1
CG-2011-6250,OP1
ES-2013-1521931,OP1
MX-2013-132171,OP1
MX-2013-102092,OP1
MX-2011-122210,OP2
ES-2014-1194421,OP0
KE-2011-8720,OP1
NI-2014-7020,OP1
MX-2014-164084,OP1
IT-2014-2226547,OP1
IT-2013-2332242,OP3
ES-2014-5438886,OP2
CA-2013-158435,OP2
GH-2012-9310,OP1
US-2013-160913,OP1
ES-2013-1222538,OP1
ES-2012-4997791,OP2
IN-2014-30817,OP1
MX-2011-137946,OP0
MX-2012-161872,OP1
CA-2013-121748,OP1
AG-2012-1940,OP1
ES-2011-5090278,OP1
IN-2014-71998,OP2
RS-2014-4660,OP1
IZ-2011-6730,OP2
IR-2013-7450,OP1
ID-2014-21570,OP2
CA-2012-159863,OP1
RS-2013-9130,OP1
MX-2013-113852,OP2
MX-2014-123645,OP3
ID-2011-49710,OP1
IN-2014-64501,OP1
US-2012-134054,OP1
IT-2013-2114169,OP2
ES-2012-5560916,OP1
UP-2014-700,OP1
IT-2012-2415775,OP1
IT-2013-2122563,OP1
IN-2014-17223,OP1
IN-2013-36235,OP3
ES-2014-2629745,OP3
CA-2014-102925,OP1
TU-2014-8080,OP2
US-2014-117765,OP2
US-2013-132934,OP2
IN-2012-28171,OP1
IN-2012-26204,OP1
GG-2012-6270,OP2
CG-2013-4480,OP1
MX-2013-163797,OP2
SF-2011-4660,OP1
MX-2014-135188,OP1
ES-2014-3930752,OP2
MA-2014-9840,OP2
IT-2014-2988943,OP1
ES-2014-3212447,OP1
IT-2014-5919161,OP2
US-2014-126550,OP2
MX-2014-112522,OP1
ES-2011-5739780,OP1
ES-2013-2173269,OP3
ID-2014-50970,OP1
CA-2011-118962,OP1
US-2012-103996,OP2
CA-2014-104388,OP0
CA-2014-8990,OP1
MX-2012-123617,OP1
ES-2012-3868505,OP2
ID-2013-47862,OP2
ID-2014-48968,OP2
UZ-2013-6940,OP3
IN-2011-26946,OP1
CA-2012-145394,OP1
CA-2013-130638,OP1
MX-2012-147375,OP2
ES-2011-5251246,OP1
PL-2013-8560,OP1
KZ-2013-6610,OP1
MX-2013-141222,OP2
ES-2012-5770374,OP2
ID-2014-34303,OP1
CA-2012-109169,OP1
RS-2011-8990,OP1
NI-2012-1210,OP1
IT-2012-2967452,OP1
CA-2011-164259,OP2
CA-2014-106782,OP1
US-2014-113201,OP1
CG-2014-2730,OP2
IT-2012-5647122,OP3
ES-2011-3354251,OP1
US-2013-165078,OP2
MX-2014-154571,OP1
US-2013-144631,OP2
ID-2011-46553,OP2
SF-2014-7160,OP1
CA-2012-1690,OP3
MZ-2011-6430,OP2
US-2013-120726,OP1
MX-2014-100811,OP1
IN-2011-20387,OP3
CA-2013-144344,OP1
US-2012-157588,OP2
IT-2013-2616134,OP1
IT-2011-1088680,OP1
ID-2011-13436,OP2
US-2014-106663,OP2
PL-2013-8240,OP1
TU-2013-8650,OP2
TU-2011-2990,OP1
KZ-2012-2110,OP1
IN-2014-78368,OP1
ID-2013-44383,OP1
ES-2013-3098610,OP2
ID-2011-53525,OP2
CA-2012-156328,OP1
SO-2013-7740,OP2
SF-2014-4670,OP0
ES-2011-3376060,OP1
IN-2013-60007,OP1
IN-2013-86586,OP1
CA-2011-157882,OP1
SA-2013-9490,OP2
ES-2012-4229401,OP1
ES-2014-2888354,OP2
US-2012-123918,OP2
GH-2014-2840,OP2
US-2013-154354,OP1
MX-2012-122952,OP1
IN-2013-67364,OP1
ID-2014-86649,OP0
ZA-2012-4450,OP0
IR-2012-8510,OP1
GB-2014-40,OP1
MX-2013-144575,OP3
IN-2014-77605,OP1
US-2013-144596,OP1
IT-2013-4696412,OP1
ID-2013-18196,OP1
CA-2013-101336,OP1
CA-2012-123330,OP3
US-2012-164238,OP1
MX-2014-105928,OP1
MX-2012-111962,OP2
IN-2014-23950,OP2
IN-2014-68169,OP2
CA-2014-108553,OP1
CA-2012-137512,OP1
ES-2014-5166372,OP2
ES-2011-3081212,OP1
CA-2013-8200,OP1
EG-2014-6520,OP1
TU-2012-2610,OP1
ES-2012-1315786,OP3
CA-2013-159940,OP1
CA-2014-146031,OP2
ES-2013-1633219,OP2
ES-2014-4043339,OP1
CA-2012-136728,OP1
MX-2012-144337,OP2
ES-2012-4904223,OP2
ES-2013-3286671,OP1
IT-2013-1941593,OP2
IN-2014-64074,OP1
US-2014-147669,OP1
CA-2011-169684,OP2
MX-2012-123197,OP1
ES-2012-1215155,OP1
IN-2014-15690,OP1
EG-2013-4270,OP2
NI-2012-1820,OP2
MX-2014-166219,OP1
US-2014-164147,OP1
CA-2012-113628,OP1
BU-2012-8970,OP2
ES-2014-1495807,OP2
ID-2014-22151,OP2
EG-2013-7900,OP2
TZ-2014-7100,OP1
US-2013-128965,OP1
ID-2013-19540,OP1
HR-2014-6320,OP2
US-2013-111185,OP0
IT-2014-5563463,OP1
ID-2014-52475,OP2
CA-2011-143336,OP2
CA-2011-160157,OP1
ES-2013-5256775,OP0
SG-2013-8850,OP1
US-2011-159310,OP3
IN-2014-62604,OP1
IN-2012-69625,OP1
IN-2012-32826,OP2
CG-2014-6640,OP1
SU-2013-6450,OP1
ES-2011-3119147,OP1
IT-2014-4652290,OP1
MX-2013-115084,OP1
ES-2013-5905207,OP1
ES-2012-3109926,OP1
ES-2014-4189917,OP1
ID-2013-30103,OP0
IN-2014-63850,OP1
CA-2012-153717,OP1
MO-2012-5550,OP1
MX-2013-143917,OP0
US-2014-134502,OP1
IN-2012-27072,OP1
ZA-2012-5660,OP1
MX-2013-112683,OP1
MX-2014-144736,OP1
US-2014-105473,OP2
ES-2013-2972804,OP1
IT-2013-3505199,OP1
CA-2014-134404,OP1
CA-2011-100972,OP1
ES-2012-1944737,OP1
IT-2011-3659171,OP1
TO-2012-5030,OP1
MX-2011-115840,OP1
MX-2013-104703,OP3
US-2014-135335,OP1
ES-2011-4767717,OP1
ES-2011-5004766,OP1
IR-2013-9360,OP1
MX-2014-160934,OP1
MX-2014-131940,OP2
IN-2014-14878,OP1
ES-2014-3307997,OP1
ES-2011-4141275,OP1
IN-2012-67791,OP1
CM-2011-4100,OP2
MX-2013-131247,OP1
ES-2013-3456026,OP2
IN-2013-35304,OP1
MX-2013-111640,OP2
MX-2014-111808,OP1
ES-2011-5506008,OP0
CA-2012-115511,OP2
US-2011-118899,OP1
MX-2012-106229,OP1
ES-2013-1112764,OP1
ES-2011-4694484,OP0
IT-2014-2372538,OP1
ID-2014-65495,OP1
ID-2014-66818,OP2
TU-2011-3950,OP1
IN-2012-48842,OP3
CG-2013-8430,OP1
MX-2014-134481,OP1
US-2012-149783,OP1
IT-2014-5016792,OP2
ES-2012-3898439,OP1
CA-2013-140613,OP3
IZ-2013-8780,OP1
ES-2011-4507133,OP1
IT-2014-5393609,OP2
CA-2014-137428,OP2
US-2014-100776,OP3
IT-2014-4142742,OP1
ID-2014-37187,OP1
IN-2012-84360,OP1
AO-2014-190,OP1
TX-2011-9050,OP1
IN-2013-55051,OP1
IN-2011-25224,OP2
EZ-2013-6730,OP3
EZ-2013-3540,OP1
MX-2013-166359,OP1
IT-2011-5340302,OP1
ES-2012-3539223,OP2
MX-2014-156160,OP1
ES-2014-1214245,OP1
ES-2012-5259635,OP2
ES-2013-4860019,OP1
ES-2013-1109945,OP1
IN-2014-59762,OP1
CA-2013-146836,OP2
MO-2014-1810,OP1
TU-2012-9350,OP1
MX-2013-168186,OP1
ES-2011-5464858,OP0
ES-2014-5199878,OP1
ES-2013-5408659,OP1
IN-2013-77073,OP1
TU-2013-2850,OP2
US-2013-108049,OP1
ES-2013-2748612,OP1
IN-2013-72859,OP2
IN-2011-53322,OP1
CA-2011-143413,OP3
CA-2014-159149,OP1
CA-2014-160927,OP2
IT-2012-5787277,OP1
IN-2012-54470,OP2
CA-2014-137085,OP1
TU-2012-7670,OP1
AO-2012-7800,OP1
MX-2014-134222,OP1
US-2013-161025,OP2
IN-2012-72117,OP1
CA-2011-113859,OP2
MX-2012-162712,OP1
IN-2014-23621,OP1
IN-2012-13933,OP1
SG-2014-2090,OP3
CA-2011-4370,OP1
MX-2013-119886,OP2
ES-2014-1275947,OP2
IN-2012-52314,OP2
CA-2012-153794,OP1
US-2012-126284,OP1
ID-2012-32350,OP1
IN-2012-63878,OP1
MX-2012-118801,OP2
ES-2013-1510295,OP2
ID-2012-71949,OP1
CA-2011-159121,OP3
US-2011-158498,OP1
MX-2013-113222,OP2
MX-2013-169803,OP2
IN-2013-12218,OP1
IN-2011-29592,OP1
ES-2013-5488008,OP1
NI-2012-8570,OP1
MX-2014-135811,OP0
ES-2011-5239101,OP2
ES-2014-1981492,OP3
CA-2013-151148,OP1
SA-2013-3710,OP1
ES-2012-5796869,OP1
CG-2011-1390,OP1
ES-2011-5596924,OP1
MX-2012-143826,OP1
ES-2013-3223736,OP1
IN-2012-37313,OP0
IN-2011-77549,OP1
ID-2014-67819,OP1
BO-2012-2360,OP2
US-2014-155124,OP1
ES-2013-2165341,OP0
ES-2013-1346757,OP0
CA-2011-111003,OP1
IR-2011-9650,OP2
MO-2014-8800,OP1
US-2011-125395,OP1
ES-2012-2574212,OP2
IN-2011-33393,OP2
IN-2011-37999,OP3
SG-2014-3780,OP1
US-2011-162012,OP1
MX-2013-142972,OP1
ES-2011-5658621,OP2
ID-2013-68799,OP2
IN-2013-48975,OP3
UZ-2013-6040,OP2
MX-2012-138471,OP2
ES-2014-3248216,OP0
ES-2011-2846240,OP1
US-2014-118556,OP2
UP-2014-7790,OP0
CA-2011-1690,OP1
IT-2013-3214372,OP1
IT-2012-1765963,OP1
ES-2014-3470135,OP2
IN-2012-43291,OP1
CA-2013-139885,OP1
CA-2013-116337,OP1
RS-2012-6690,OP1
MX-2012-141432,OP2
IN-2013-72950,OP1
IN-2012-66447,OP2
ID-2014-13604,OP1
ID-2013-13625,OP1
MX-2011-114909,OP1
ID-2011-84136,OP1
CA-2013-138520,OP1
TU-2013-3210,OP2
MO-2014-890,OP1
TU-2013-7990,OP1
MX-2013-113579,OP2
ES-2011-2954601,OP0
ES-2013-4164026,OP1
IN-2011-44467,OP1
KE-2014-500,OP2
MX-2011-136630,OP1
US-2012-151372,OP1
US-2011-162229,OP2
IN-2014-37551,OP1
ID-2014-74973,OP0
CA-2013-125206,OP2
NI-2013-6420,OP1
BO-2014-1160,OP2
TO-2014-9950,OP1
MX-2014-138156,OP1
ID-2014-73083,OP1
ES-2011-2010166,OP1
IT-2012-1856860,OP2
ES-2014-5329777,OP2
CA-2013-110898,OP1
SF-2012-310,OP2
ES-2011-1455810,OP2
IN-2014-17489,OP1
CA-2011-140228,OP1
IZ-2014-5660,OP2
MX-2013-120985,OP1
ES-2014-4878327,OP2
ES-2014-2424949,OP0
IN-2011-36620,OP1
MX-2013-137029,OP2
MX-2013-149524,OP1
IT-2014-5950843,OP1
IT-2011-4913699,OP0
IN-2011-23789,OP2
US-2012-164175,OP1
IN-2011-11504,OP1
US-2013-168095,OP1
MX-2011-157210,OP0
US-2014-129371,OP1
MX-2013-115434,OP1
MX-2013-100517,OP2
IT-2014-3974418,OP1
CA-2014-112725,OP3
ES-2014-2742229,OP1
IT-2014-4010610,OP2
IN-2014-35395,OP0
US-2011-149041,OP1
MX-2011-169201,OP2
IN-2014-68820,OP1
IN-2012-57137,OP1
IZ-2014-4960,OP2
MX-2013-149937,OP1
ES-2012-5273222,OP1
IN-2011-39392,OP1
KE-2012-4100,OP1
IN-2014-50158,OP1
EZ-2014-8460,OP2
MZ-2013-7460,OP1
US-2012-105949,OP1
US-2014-158218,OP2
IN-2014-31811,OP2
CA-2012-151869,OP2
NI-2011-7970,OP1
US-2012-116288,OP1
US-2014-120922,OP1
MX-2012-138527,OP1
ES-2011-5089231,OP1
CA-2013-162313,OP1
SF-2014-7970,OP1
RS-2014-300,OP1
ES-2011-2858219,OP1
IN-2011-61778,OP1
CA-2012-105970,OP2
ES-2014-3132105,OP1
CA-2014-118773,OP1
IN-2011-67588,OP1
IR-2014-9420,OP3
ES-2014-2015673,OP1
ES-2013-5377319,OP1
ID-2012-25567,OP2
IN-2014-61106,OP1
CA-2014-141117,OP1
RO-2011-1650,OP2
HU-2011-7450,OP3
MX-2012-142104,OP1
MX-2013-155117,OP1
ES-2013-3595472,OP1
ES-2014-4308323,OP0
IN-2014-44614,OP1
ZA-2014-4820,OP0
KZ-2011-4170,OP2
US-2014-169320,OP2
NI-2014-9870,OP2
IN-2013-42115,OP1
MX-2014-165442,OP2
MX-2013-159401,OP0
ES-2014-4717877,OP2
UP-2014-4900,OP2
NI-2012-4860,OP1
IN-2014-66510,OP1
CA-2012-122210,OP1
ES-2014-1386555,OP1
CA-2012-165057,OP1
UG-2011-7530,OP2
GV-2014-9540,OP1
IT-2013-1109084,OP3
TU-2013-7860,OP1
MX-2013-156013,OP1
ES-2014-5123839,OP1
ES-2012-3161067,OP1
ES-2011-2886437,OP1
ID-2011-50144,OP2
IZ-2014-4100,OP1
MX-2012-104269,OP1
US-2011-104857,OP1
US-2013-127425,OP1
DJ-2013-3190,OP2
ES-2011-4776761,OP1
ES-2011-5867473,OP2
IN-2012-15361,OP1
IN-2014-46084,OP1
IN-2013-31202,OP2
ID-2013-54337,OP2
IN-2013-59951,OP2
IZ-2011-5480,OP1
ES-2011-1259965,OP1
CA-2014-151211,OP3
CA-2014-101014,OP1
CA-2013-105662,OP1
RO-2011-2520,OP1
MX-2013-139080,OP1
MX-2011-132066,OP1
MX-2013-145121,OP1
ES-2011-2076928,OP3
IN-2013-71207,OP0
IN-2014-34352,OP1
ES-2011-2801336,OP2
ES-2012-1286695,OP1
ES-2012-3494145,OP0
ES-2014-5485209,OP0
IT-2012-4831874,OP1
IT-2014-5517515,OP2
CA-2011-142314,OP1
CA-2014-163097,OP2
MX-2013-127859,OP1
IN-2011-37880,OP1
CA-2013-162159,OP2
MX-2012-163552,OP1
ES-2014-1833179,OP2
IN-2013-30138,OP1
ES-2014-2097725,OP1
ID-2014-51642,OP1
ID-2014-69058,OP1
CA-2014-240,OP1
MX-2011-136602,OP1
KZ-2011-3390,OP2
NI-2014-1250,OP1
US-2014-110149,OP0
TU-2012-6630,OP2
IN-2012-68561,OP2
MX-2014-118381,OP1
MX-2014-159387,OP1
KZ-2011-1240,OP2
ES-2014-2735083,OP1
IN-2011-31496,OP2
IN-2013-33204,OP3
RO-2012-5910,OP1
SA-2014-5570,OP1
MO-2013-9800,OP1
US-2013-153822,OP1
ES-2014-2467627,OP1
US-2014-108343,OP1
SF-2014-2410,OP1
ES-2012-1199538,OP1
IT-2012-2927791,OP1
CA-2014-112809,OP1
CA-2011-123855,OP1
IZ-2014-9390,OP1
SF-2013-8510,OP1
MX-2013-109449,OP3
MX-2013-111388,OP1
IT-2012-5870634,OP1
ES-2014-4822413,OP1
IN-2011-70864,OP1
IN-2013-22417,OP0
ES-2014-4613373,OP2
CA-2014-144064,OP2
US-2012-146206,OP1
ID-2014-21031,OP1
CA-2012-149713,OP2
CA-2012-131422,OP1
TU-2014-4420,OP2
IR-2014-7890,OP1
US-2013-116099,OP1
MX-2012-109827,OP0
IN-2013-49297,OP1
IN-2011-12967,OP1
US-2013-108637,OP1
CA-2014-132430,OP0
CA-2012-139164,OP1
CA-2014-124716,OP2
MO-2014-4550,OP1
IT-2012-4853510,OP2
ES-2014-2515763,OP1
ES-2012-3596491,OP1
ES-2012-2431083,OP1
ES-2012-1210194,OP1
IN-2014-22767,OP1
ID-2014-21374,OP2
EG-2012-2470,OP1
MX-2014-160003,OP2
IT-2014-2557034,OP1
IN-2014-34653,OP1
IN-2013-26785,OP2
CA-2014-151750,OP1
BO-2014-1510,OP1
MX-2012-122273,OP1
ES-2012-2223096,OP3
TU-2014-5170,OP1
RS-2013-1560,OP2
ES-2014-3571990,OP1
ES-2014-1035204,OP1
CA-2014-104010,OP2
MX-2013-168627,OP0
MX-2012-104458,OP1
IT-2014-1885187,OP2
ES-2014-5989518,OP1
ID-2014-60609,OP2
US-2013-148110,OP1
MX-2014-143882,OP1
MX-2012-125962,OP2
MX-2013-117492,OP1
ES-2011-4514717,OP1
ES-2013-2991881,OP1
IN-2014-79089,OP2
MX-2014-128566,OP3
MX-2013-161207,OP2
ID-2012-73153,OP1
IT-2011-4378136,OP1
IN-2014-49465,OP2
IN-2013-58908,OP2
CA-2014-142391,OP2
MX-2014-116855,OP1
CA-2011-103940,OP1
US-2014-165869,OP1
CA-2014-137624,OP1
MX-2013-107153,OP2
MX-2012-140179,OP0
ES-2012-4549533,OP2
IR-2013-420,OP1
MX-2012-149461,OP1
IT-2011-2516674,OP2
TU-2014-3630,OP1
IT-2012-5223020,OP3
ID-2011-50802,OP2
ID-2012-12673,OP1
CA-2012-139738,OP1
MX-2014-152695,OP2
ID-2011-61876,OP1
ID-2013-65369,OP1
ID-2013-86243,OP1
ES-2014-4435694,OP1
ES-2011-3367036,OP2
IN-2011-10426,OP0
IN-2014-34282,OP3
TU-2011-790,OP1
CA-2011-4880,OP2
ID-2013-67105,OP1
IN-2012-43165,OP1
ID-2014-23642,OP2
IN-2013-82519,OP1
