ProductID,ProductName,SellingPricePerUnit,PurchasingPricePerUnit,SubCategoryID
TEC-AC-10004001,Logitech Wireless Headset H600 Over-The-Head Design,42.99,25.3641,SC0
OFF-BI-10003397,"Avery 3-Hole Punch, Economy",27.870000000000005,13.950000000000006,SC5
OFF-PA-10003899,"SanDisk Memo Slips, Premium",16.98,11.219999999999999,SC13
TEC-AC-10002670,"Logitech Mouse, Erganomic",27.090000000000003,20.880000000000006,SC0
OFF-ACM-10004669,"Acme Shears, Easy Grip",51.54,40.739999999999995,SC6
OFF-PA-10002893,"Wirebound Service Call Books, 5 1 2"" x 4""",9.68,5.0336,SC13
FUR-FU-10001126,"Rubbermaid Clock, Erganomic",32.52000000000001,19.200000000000006,SC11
OFF-SME-10001754,"Smead File Folder Labels, 5000 Label Set",9.27,5.01,SC16
OFF-EN-10001109,"Jiffy Manila Envelope, Set of 50",17.34,10.24,SC14
OFF-SU-10003892,"Acme Box Cutter, High Speed",25.2,12.600000000000001,SC6
TEC-PH-10002713,"Samsung Headset, Cordless",76.05,47.16,SC2
OFF-BI-10003876,"Green Canvas Binder for 8-1 2"" x 14"" Sheets",42.8,21.400000000000006,SC5
OFF-ACC-10003422,"Acco Binder, Durable",16.65,11.999999999999998,SC5
OFF-EN-10002007,"Kraft Clasp Envelope, with clear poly window",12.54,10.559999999999999,SC14
TEC-CO-10001271,"Sharp Personal Copier, Color",80.96000000000001,65.58000000000001,SC3
OFF-PA-10000816,"Enermax Memo Slips, Recycled",15.57,12.63,SC13
FUR-FU-10002878,"Seth Thomas 14"" Day Date Wall Clock",28.48,17.942399999999996,SC11
FUR-FU-10004013,"Tenex Stacking Tray, Erganomic",15.9,15.6,SC11
OFF-AR-10004424,"Boston Markers, Blue",26.370000000000005,25.080000000000002,SC12
OFF-AP-10000604,"Hamilton Beach Coffee Grinder, Black",28.060000000000006,27.5,SC7
FUR-FU-10000251,"Deflect-O Door Stop, Duo Pack",29.339999999999996,21.419999999999995,SC11
TEC-AC-10003569,"Logitech Numeric Keypad, Erganomic",44.13,30.03,SC0
OFF-BI-10002718,"Avery Binder, Durable",14.399999999999999,13.679999999999998,SC5
OFF-PA-10000588,"SanDisk Cards & Envelopes, 8.5 x 11",52.56,49.95,SC13
OFF-AR-10004344,Bulldog Vacuum Base Pencil Sharpener,11.99,8.7527,SC12
OFF-BI-10003684,Wilson Jones Legal Size Ring Binders,21.99,10.995,SC5
OFF-SAN-10000722,"SanDisk Computer Printout Paper, Premium",29.79,23.25,SC13
TEC-AC-10002749,"Enermax Mouse, USB",26.99999999999999,21.05999999999999,SC0
OFF-AR-10001423,"BIC Canvas, Water Color",37.92000000000001,33.000000000000014,SC12
OFF-PA-10004998,"Green Bar Parchment Paper, Multicolor",12.059999999999997,8.219999999999997,SC13
OFF-FA-10002895,"Accos Staples, 12 Pack",10.379999999999999,8.219999999999999,SC15
OFF-AR-10002144,"Stanley Pens, Blue",10.05,5.550000000000001,SC12
OFF-XER-10004820,"Xerox Computer Printout Paper, Premium",26.339999999999993,13.169999999999996,SC13
OFF-EN-10003623,"GlobeWeis Interoffice Envelope, Set of 50",31.880000000000003,25.520000000000003,SC14
OFF-LA-10004747,"Hon Color Coded Labels, Alphabetical",8.42,4.38,SC16
OFF-KLE-10000228,"Kleencut Shears, High Speed",46.769999999999996,26.669999999999995,SC6
TEC-HEW-10001056,"Hewlett Ink, High-Speed",146.88,102.84,SC3
TEC-MA-10002989,"Panasonic Printer, White",176.60000000000002,116.56000000000003,SC8
OFF-AR-10000027,"Boston Pencil Sharpener, Easy-Erase",30.21,16.92,SC12
OFF-EN-10004903,"Cameo Manila Envelope, with clear poly window",20.36,18.339999999999996,SC14
OFF-BI-10003910,DXL Angle-View Binders with Locking Rings by Samsill,7.71,4.2405,SC5
OFF-BI-10004139,Fellowes Presentation Covers for Comb Binding Machines,14.55,8.002500000000001,SC5
FUR-FU-10002305,"Advantus Door Stop, Black",45.03,35.58,SC11
OFF-BI-10004007,"Avery 3-Hole Punch, Durable",29.370000000000005,19.110000000000003,SC5
FUR-BO-10003078,"Safco Corner Shelving, Traditional",149.46,92.67000000000002,SC9
OFF-XER-10004519,"Xerox Cards & Envelopes, Multicolor",46.38,41.760000000000005,SC13
OFF-FA-10002552,"Advantus Push Pins, Assorted Sizes",7.920000000000002,6.58,SC15
OFF-FA-10004362,"Stockwell Thumb Tacks, Metal",13.26,10.229999999999999,SC15
OFF-JIF-10004616,"Jiffy Manila Envelope, Security-Tint",28.409999999999997,14.49,SC14
OFF-LA-10002765,"Harbour Creations Legal Exhibit Labels, Adjustable",8.850000000000001,7.800000000000002,SC16
OFF-PA-10004379,"Enermax Computer Printout Paper, Premium",28.47,27.930000000000003,SC13
OFF-FA-10000509,"Advantus Clamps, Bulk Pack",12.86,9.4,SC15
OFF-EN-10004051,"Ames Manila Envelope, Set of 50",24.69,22.740000000000002,SC14
OFF-ST-10000154,"Smead Box, Single Width",10.8,8.010000000000002,SC10
OFF-AP-10003972,"Hoover Coffee Grinder, Silver",69.54,42.42000000000001,SC7
OFF-EN-10003540,"Cameo Mailers, Set of 50",38.160000000000004,23.280000000000005,SC14
OFF-KIT-10003990,"KitchenAid Toaster, Silver",86.07000000000001,49.080000000000005,SC7
FUR-CH-10003794,"SAFCO Bag Chairs, Set of Two",51.68999999999999,35.16,SC1
OFF-AR-10001226,"Boston Pencil Sharpener, Fluorescent",28.950000000000003,28.380000000000003,SC12
OFF-ST-10003164,"Fellowes Box, Wire Frame",12.5,7.14,SC10
OFF-BI-10004454,"Cardinal Binder Covers, Clear",11.459999999999999,6.42,SC5
OFF-AR-10004078,Newell 312,5.839999999999999,4.088,SC12
OFF-SME-10000973,"Smead Folders, Industrial",17.97,13.86,SC10
FUR-CH-10002374,"SAFCO Bag Chairs, Black",31.34,27.28,SC1
OFF-EN-10000075,"GlobeWeis Interoffice Envelope, Security-Tint",33.48,23.119999999999997,SC14
OFF-PA-10002818,"Enermax Parchment Paper, Premium",10.259999999999998,6.159999999999999,SC13
OFF-AR-10002113,"Boston Highlighters, Easy-Erase",19.139999999999997,14.939999999999998,SC12
OFF-PA-10004343,"Enermax Memo Slips, Premium",15.660000000000002,15.360000000000001,SC13
OFF-FA-10000697,"Advantus Rubber Bands, 12 Pack",16.02,13.799999999999999,SC15
OFF-FIS-10000670,"Fiskars Scissors, Steel",22.560000000000002,11.520000000000001,SC6
TEC-PH-10000611,"Samsung Signal Booster, VoIP",136.68,129.87,SC2
TEC-MA-10002722,"Epson Receipt Printer, Wireless",78.02000000000001,49.16000000000001,SC8
OFF-PA-10001844,"Eaton Message Books, 8.5 x 11",24.72,13.86,SC13
OFF-PA-10001578,"Eaton Computer Printout Paper, Multicolor",27.96,17.64,SC13
FUR-BO-10004878,"Ikea 3-Shelf Cabinet, Traditional",142.44,82.61999999999999,SC9
OFF-BI-10003142,"Acco Binder Covers, Clear",12.78,12.78,SC5
OFF-FIS-10004787,"Fiskars Box Cutter, Steel",34.92,23.76,SC6
OFF-FA-10004605,"OIC Clamps, Assorted Sizes",17.22,11.04,SC15
OFF-SU-10003803,"Acme Trimmer, Steel",43.98,40.47,SC6
OFF-SU-10004791,"Fiskars Letter Opener, Easy Grip",27.93,18.45,SC6
OFF-ST-10002352,Iris Project Case,7.98,5.905200000000001,SC10
OFF-SU-10002742,"Stiletto Trimmer, Serrated",39.45,27.24,SC6
OFF-STA-10000054,"Stanley Pens, Fluorescent",11.310000000000002,10.320000000000002,SC12
OFF-BI-10002455,"Acco 3-Hole Punch, Durable",21.080000000000005,17.920000000000005,SC5
OFF-AR-10003031,"Stanley Highlighters, Easy-Erase",9.980000000000002,9.300000000000002,SC12
OFF-FA-10000522,"Stockwell Thumb Tacks, 12 Pack",8.379999999999999,6.799999999999999,SC15
FUR-BO-10002975,"Dania Stackable Bookrack, Traditional",80.69999999999997,61.33999999999999,SC9
OFF-PA-10001212,"Xerox Message Books, Recycled",20.28,14.010000000000002,SC13
OFF-SU-10004435,"Stiletto Shears, Serrated",44.79,29.580000000000002,SC6
FUR-CH-10000438,"Novimex Chairmat, Adjustable",58.82999999999999,58.83,SC1
OFF-LA-10003955,"Avery Shipping Labels, 5000 Label Set",8.159999999999998,7.759999999999999,SC16
OFF-BI-10003064,"Cardinal 3-Hole Punch, Clear",18.839999999999996,12.06,SC5
OFF-ST-10004841,"Eldon Box, Blue",10.259999999999998,6.7799999999999985,SC10
OFF-SU-10003332,"Elite Letter Opener, Steel",23.999999999999993,14.159999999999995,SC6
TEC-PH-10000571,"Apple Audio Dock, with Caller ID",166.89000000000001,128.52,SC2
OFF-FA-10000146,"Stockwell Rubber Bands, Assorted Sizes",13.979999999999999,11.339999999999998,SC15
FUR-CH-10003696,"Novimex Bag Chairs, Black",29.02,16.259999999999998,SC1
TEC-AC-10002842,"Belkin Memory Card, Bluetooth",114.81,82.67999999999999,SC0
OFF-SME-10000520,"Smead Shelving, Wire Frame",48.0,25.919999999999998,SC10
OFF-BI-10000124,"Acco Binder Covers, Clear",8.52,4.7,SC5
OFF-FA-10004265,"Stockwell Paper Clips, Assorted Sizes",7.559999999999999,5.679999999999999,SC15
OFF-FA-10000027,"Stockwell Rubber Bands, Bulk Pack",16.14,8.400000000000002,SC15
OFF-EN-10003463,"Jiffy Peel and Seal, Recycled",18.81,11.49,SC14
OFF-EN-10002396,"Jiffy Mailers, Set of 50",24.78,18.84,SC14
OFF-EN-10001870,"Kraft Peel and Seal, Security-Tint",15.26,10.080000000000002,SC14
TEC-ENE-10004192,"Enermax Keyboard, Bluetooth",83.46000000000001,43.41000000000001,SC0
OFF-BI-10001304,"Cardinal 3-Hole Punch, Recycled",19.44,19.44,SC5
OFF-BI-10002738,"Acco Index Tab, Clear",8.04,4.679999999999999,SC5
FUR-FU-10000783,"Advantus Light Bulb, Durable",17.099999999999998,12.659999999999998,SC11
OFF-ST-10000649,Hanging Personal Folder File,15.699999999999998,11.774999999999997,SC10
FUR-TEN-10003552,"Tenex Clock, Durable",47.28,26.49,SC11
OFF-EN-10003391,"Jiffy Manila Envelope, Set of 50",26.009999999999998,14.85,SC14
FUR-NOV-10000283,"Novimex Chairmat, Black",53.91,42.059999999999995,SC1
OFF-FA-10003020,"Accos Paper Clips, Bulk Pack",14.16,12.060000000000002,SC15
OFF-ACC-10000808,"Acco 3-Hole Punch, Economy",30.120000000000005,24.420000000000005,SC5
OFF-GLO-10003429,"GlobeWeis Peel and Seal, Set of 50",21.39,21.39,SC14
OFF-TEN-10000703,"Tenex Trays, Blue",54.209999999999994,42.83999999999999,SC10
TEC-CO-10004138,"Sharp Wireless Fax, Digital",355.56,341.34000000000003,SC3
OFF-FA-10003980,"OIC Paper Clips, Metal",14.55,13.41,SC15
OFF-ACC-10000798,"Acco Hole Reinforcements, Economy",6.66,6.09,SC5
OFF-GRE-10004796,"Green Bar Computer Printout Paper, Multicolor",31.17,24.03,SC13
TEC-AC-10002305,KeyTronic E03601U1 - Keyboard - Beige,18.0,14.760000000000002,SC0
OFF-PA-10002927,"Enermax Computer Printout Paper, 8.5 x 11",21.740000000000002,16.96,SC13
OFF-EN-10004469,"Jiffy Manila Envelope, Recycled",24.81,24.57,SC14
OFF-ST-10002214,X-Rack File for Hanging Folders,11.29,8.3546,SC10
TEC-MEM-10003743,"Memorex Numeric Keypad, Bluetooth",45.21,31.650000000000002,SC0
OFF-EN-10000897,"Kraft Mailers, Set of 50",37.650000000000006,27.510000000000005,SC14
OFF-EN-10001335,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",10.94,5.47,SC14
OFF-KLE-10000050,"Kleencut Trimmer, High Speed",41.43,30.27,SC6
FUR-FU-10004596,"Tenex Door Stop, Black",29.26,27.22,SC11
OFF-LA-10003809,"Novimex Legal Exhibit Labels, Laser Printer Compatible",6.9799999999999995,5.38,SC16
TEC-MA-10003251,"Konica Phone, White",56.4,47.94,SC8
TEC-PH-10003220,"Cisco Headset, VoIP",59.02,55.480000000000004,SC2
OFF-EN-10003728,"Cameo Mailers, with clear poly window",27.8,23.08,SC14
OFF-LA-10004594,"Avery Color Coded Labels, Adjustable",11.189999999999998,9.869999999999997,SC16
OFF-LA-10000615,"Hon Removable Labels, Adjustable",10.649999999999997,8.099999999999998,SC16
OFF-AP-10002165,"Hamilton Beach Blender, White",47.86000000000001,41.64000000000001,SC7
OFF-BI-10004700,"Cardinal Binder, Durable",15.329999999999998,10.889999999999999,SC5
OFF-AR-10001074,"Sanford Highlighters, Blue",15.749999999999996,11.039999999999996,SC12
OFF-SU-10000997,"Fiskars Shears, Easy Grip",49.260000000000005,38.940000000000005,SC6
OFF-FA-10000227,"OIC Clamps, Metal",19.89,10.950000000000001,SC15
OFF-BI-10002335,"Avery Binder Covers, Durable",12.569999999999999,12.329999999999998,SC5
OFF-ELI-10001812,"Elite Shears, Easy Grip",48.63,45.72,SC6
TEC-AC-10000336,"Enermax Mouse, Bluetooth",26.860000000000003,14.780000000000001,SC0
OFF-BI-10003702,"Wilson Jones Binder Covers, Durable",12.689999999999998,6.869999999999997,SC5
OFF-SU-10001697,"Fiskars Scissors, Easy Grip",24.78,17.610000000000003,SC6
OFF-AR-10004780,"Stanley Markers, Blue",22.2,11.549999999999999,SC12
OFF-BI-10004236,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",14.68,7.9272,SC5
TEC-PH-10002538,Grandstream GXP1160 VoIP phone,37.91,26.9161,SC2
OFF-AP-10000977,"Cuisinart Toaster, Red",53.46,48.120000000000005,SC7
OFF-PA-10002137,"Southworth 100% Résumé Paper, 24lb.",7.78,4.279000000000001,SC13
OFF-LA-10002992,"Novimex Removable Labels, 5000 Label Set",9.870000000000001,9.780000000000001,SC16
FUR-FU-10002928,"Eldon Light Bulb, Erganomic",23.82,14.07,SC11
TEC-AC-10003681,"SanDisk Mouse, Erganomic",24.080000000000002,17.340000000000003,SC0
TEC-AC-10001745,"Memorex Flash Drive, Programmable",30.900000000000002,23.490000000000002,SC0
OFF-BI-10002353,GBC VeloBind Cover Sets,15.44,7.72,SC5
OFF-SU-10002710,"Fiskars Trimmer, High Speed",42.300000000000004,35.970000000000006,SC6
OFF-FA-10002635,"Accos Thumb Tacks, Metal",13.799999999999999,10.649999999999999,SC15
OFF-KRA-10002828,"Kraft Peel and Seal, Security-Tint",22.89,19.23,SC14
OFF-SU-10002169,"Fiskars Letter Opener, High Speed",18.219999999999995,11.479999999999995,SC6
OFF-AR-10001419,Newell 325,4.13,2.891,SC12
OFF-AP-10004233,Honeywell Enviracaire Portable Air Cleaner for up to 8 x 10 Room,76.72,52.936800000000005,SC7
OFF-SU-10003511,"Kleencut Ruler, High Speed",13.559999999999999,10.59,SC6
OFF-ST-10004897,"Tenex Folders, Blue",23.22,12.539999999999997,SC10
FUR-FU-10004270,"Executive Impressions 13"" Clairmont Wall Clock",19.23,11.345699999999999,SC11
OFF-PA-10004101,Xerox 1894,6.48,3.3695999999999997,SC13
OFF-PA-10001006,"Eaton Message Books, Recycled",20.49,11.909999999999997,SC13
OFF-PA-10004380,"SanDisk Memo Slips, Multicolor",18.39,16.200000000000003,SC13
OFF-AP-10000696,Holmes Odor Grabber,14.42,9.6614,SC7
OFF-PA-10000740,Xerox 1982,22.84,12.333600000000004,SC13
OFF-ST-10000557,"Tenex Box, Blue",11.0,9.8,SC10
OFF-LA-10001019,"Avery Color Coded Labels, Laser Printer Compatible",13.29,10.379999999999999,SC16
TEC-AC-10003725,"Memorex Flash Drive, Erganomic",18.14,11.800000000000002,SC0
OFF-EN-10000084,"Jiffy Manila Envelope, with clear poly window",19.7,9.86,SC14
OFF-LA-10002848,"Novimex Shipping Labels, Laser Printer Compatible",7.32,4.84,SC16
TEC-AC-10004773,"Memorex Flash Drive, Bluetooth",29.400000000000002,21.480000000000004,SC0
OFF-CUI-10002413,"Cuisinart Coffee Grinder, Black",38.04,20.55,SC7
OFF-FA-10003892,"OIC Push Pins, 12 Pack",9.559999999999999,7.38,SC15
OFF-SU-10002214,"Stiletto Box Cutter, Serrated",32.67,17.67,SC6
OFF-PA-10002022,"Xerox Message Books, 8.5 x 11",24.51,23.790000000000003,SC13
FUR-OFF-10001125,"Office Star Rocking Chair, Adjustable",143.4,91.80000000000001,SC1
FUR-TA-10003855,"Lesro Round Table, with Bottom Storage",301.34000000000003,213.96000000000004,SC4
OFF-AR-10004818,"Boston Markers, Easy-Erase",17.76,15.280000000000003,SC12
OFF-ST-10003293,"Smead File Cart, Single Width",128.42999999999998,74.48999999999998,SC10
OFF-BI-10001072,"GBC Clear Cover, 8-1 2 x 11, unpunched, 25 covers per pack",15.16,8.1864,SC5
FUR-FU-10002501,Nu-Dell Executive Frame,12.640000000000002,7.963200000000003,SC11
OFF-SU-10003739,"Elite Scissors, Easy Grip",16.099999999999998,14.339999999999998,SC6
TEC-AC-10004713,"Logitech Mouse, Erganomic",18.060000000000002,14.64,SC0
OFF-ST-10001597,"Tenex Box, Single Width",16.53,9.120000000000001,SC10
OFF-SU-10003723,"Elite Shears, High Speed",47.01,37.62,SC6
TEC-AC-10004054,"Memorex Keyboard, Bluetooth",71.34,48.540000000000006,SC0
OFF-PA-10001972,"Eaton Message Books, Premium",13.719999999999999,9.879999999999999,SC13
OFF-FA-10000010,"OIC Staples, Metal",11.46,6.780000000000001,SC15
OFF-LA-10003233,"Avery Removable Labels, Alphabetical",10.56,8.58,SC16
OFF-AR-10004068,"Boston Markers, Fluorescent",27.630000000000003,15.480000000000006,SC12
OFF-ST-10001229,"Fellowes Box, Single Width",19.71,18.150000000000002,SC10
OFF-FA-10003911,"Advantus Clamps, Assorted Sizes",11.16,10.28,SC15
OFF-EN-10004989,"Cameo Manila Envelope, Set of 50",18.0,16.74,SC14
OFF-EN-10002955,"Jiffy Interoffice Envelope, with clear poly window",49.980000000000004,26.490000000000002,SC14
OFF-STO-10002661,"Stockwell Staples, 12 Pack",9.84,6.21,SC15
OFF-AR-10003077,"Boston Markers, Fluorescent",18.419999999999998,11.979999999999997,SC12
OFF-FA-10000520,"Stockwell Paper Clips, Bulk Pack",13.620000000000001,7.110000000000002,SC15
OFF-EN-10001454,"Cameo Manila Envelope, with clear poly window",30.54,17.43,SC14
OFF-SU-10004246,"Fiskars Letter Opener, Easy Grip",19.7,16.36,SC6
OFF-PA-10003034,"SanDisk Memo Slips, 8.5 x 11",14.080000000000002,13.520000000000001,SC13
OFF-SAN-10003644,"Sanford Markers, Blue",23.249999999999996,18.839999999999993,SC12
OFF-SU-10003651,"Elite Ruler, Serrated",10.5,9.36,SC6
TEC-AC-10001267,Imation 32GB Pocket Pro USB 3.0 Flash Drive - 32 GB - Black - 1 P ...,29.95,17.970000000000002,SC0
TEC-PH-10001644,"BlueLounge Milo Smartphone Stand, White Metallic",29.99,21.592799999999997,SC2
TEC-PH-10000647,"Samsung Office Telephone, VoIP",65.31,46.38,SC2
OFF-BI-10004553,"Cardinal Binder, Clear",13.290000000000001,6.660000000000001,SC5
OFF-FA-10004067,"Stockwell Rubber Bands, 12 Pack",15.57,9.99,SC15
FUR-TA-10004353,"Chromcraft Wood Table, with Bottom Storage",321.68,263.78,SC4
OFF-SU-10000885,"Elite Box Cutter, Steel",34.29,33.63,SC6
OFF-FA-10001309,"Stockwell Thumb Tacks, 12 Pack",12.569999999999999,10.2,SC15
TEC-PH-10004833,Macally Suction Cup Mount,11.95,11.95,SC2
FUR-OFF-10001187,"Office Star Chairmat, Black",63.39,45.66,SC1
OFF-AR-10000444,"BIC Highlighters, Blue",18.93,11.370000000000001,SC12
FUR-TA-10004050,"Lesro Coffee Table, Fully Assembled",253.46999999999997,126.74999999999997,SC4
OFF-AR-10000340,"Boston Pens, Water Color",17.400000000000002,9.240000000000002,SC12
TEC-SAN-10004181,"SanDisk Keyboard, USB",81.69000000000001,75.18,SC0
OFF-PA-10002222,"Xerox Color Copier Paper, 11"" x 17"", Ream",22.84,12.3336,SC13
FUR-IKE-10003796,"Ikea Stackable Bookrack, Metal",122.03999999999999,93.99,SC9
TEC-AC-10003657,Lenovo 17-Key USB Numeric Keypad,33.99,26.512200000000007,SC0
OFF-BIC-10004826,"BIC Canvas, Easy-Erase",53.97,35.64,SC12
TEC-STA-10000699,"StarTech Phone, Red",71.67,42.300000000000004,SC8
OFF-EN-10004788,"Cameo Manila Envelope, Recycled",17.2,14.12,SC14
OFF-AR-10001176,"Sanford Pens, Water Color",14.280000000000001,7.739999999999999,SC12
TEC-LOG-10001123,"Logitech Memory Card, Bluetooth",103.38000000000001,88.91999999999999,SC0
TEC-KON-10000091,"Konica Calculator, Red",48.78,29.76,SC8
OFF-BI-10001507,"Ibico Binder, Durable",11.319999999999999,8.159999999999998,SC5
FUR-CH-10003875,"Office Star Swivel Stool, Set of Two",176.19,176.19,SC1
OFF-LA-10001402,"Smead Color Coded Labels, 5000 Label Set",13.439999999999998,11.159999999999997,SC16
OFF-ST-10004431,"Fellowes Trays, Single Width",57.42,31.590000000000003,SC10
OFF-AR-10001570,"Sanford Canvas, Water Color",53.7,36.0,SC12
OFF-FA-10002790,"Stockwell Push Pins, 12 Pack",13.410000000000002,6.7200000000000015,SC15
OFF-HAR-10004896,"Harbour Creations Color Coded Labels, Laser Printer Compatible",12.899999999999999,10.2,SC16
FUR-ADV-10004395,"Advantus Door Stop, Durable",42.06,21.03,SC11
OFF-LA-10000604,"Harbour Creations Color Coded Labels, Laser Printer Compatible",12.899999999999999,10.2,SC16
OFF-EN-10004303,"Jiffy Mailers, Recycled",35.97,28.8,SC14
FUR-CH-10001220,"Harbour Creations Chairmat, Set of Two",74.25000000000001,73.53000000000002,SC1
OFF-EN-10002850,"Ames Manila Envelope, Recycled",23.490000000000002,14.580000000000004,SC14
TEC-AC-10004171,"SanDisk Numeric Keypad, Bluetooth",55.56000000000001,29.46000000000001,SC0
FUR-FU-10000222,"Seth Thomas 16"" Steel Case Clock",32.48,21.761599999999998,SC11
OFF-ST-10004330,"Smead Folders, Single Width",11.68,6.2,SC10
OFF-EN-10003103,"GlobeWeis Manila Envelope, with clear poly window",30.93,21.36,SC14
OFF-PA-10002616,"Green Bar Parchment Paper, Multicolor",18.089999999999996,12.329999999999997,SC13
OFF-BI-10002225,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7 8""",20.64,10.732800000000001,SC5
TEC-PH-10002075,AT&T EL51110 DECT,125.99,89.4529,SC2
OFF-PA-10001620,"SanDisk Memo Slips, Recycled",16.89,9.990000000000002,SC13
OFF-BI-10001659,"Cardinal Index Tab, Clear",7.260000000000001,5.970000000000001,SC5
FUR-RUB-10003699,"Rubbermaid Light Bulb, Duo Pack",18.9,15.899999999999999,SC11
OFF-GLO-10001348,"GlobeWeis Manila Envelope, Security-Tint",29.79,29.52,SC14
OFF-LA-10000271,"Harbour Creations Shipping Labels, Alphabetical",11.28,5.999999999999999,SC16
TEC-OKI-10003770,"Okidata Receipt Printer, Durable",123.03000000000002,118.11000000000001,SC8
OFF-FA-10000467,"Stockwell Push Pins, 12 Pack",9.200000000000001,6.260000000000002,SC15
FUR-FU-10002709,"Advantus Clock, Erganomic",50.010000000000005,49.53000000000001,SC11
OFF-FA-10003789,"Accos Push Pins, Metal",14.64,12.18,SC15
OFF-ST-10003132,"Fellowes Box, Blue",19.68,16.56,SC10
OFF-SU-10000789,"Kleencut Box Cutter, Serrated",31.35,20.070000000000004,SC6
FUR-FU-10000087,"Executive Impressions 14"" Two-Color Numerals Wall Clock",22.719999999999995,13.404799999999998,SC11
FUR-FU-10002486,"Advantus Clock, Durable",32.28,25.839999999999996,SC11
OFF-BI-10001568,"Ibico Binder Covers, Economy",13.65,11.76,SC5
OFF-SU-10004938,"Fiskars Trimmer, Steel",41.7,37.95,SC6
OFF-SAN-10004706,"SanDisk Note Cards, Premium",29.82,20.880000000000003,SC13
OFF-ADV-10001124,"Advantus Clamps, 12 Pack",18.72,15.75,SC15
OFF-BI-10002841,"Cardinal Binding Machine, Durable",34.18,29.74,SC5
OFF-LA-10001294,"Avery Shipping Labels, Adjustable",6.5,3.78,SC16
OFF-BI-10001904,"Cardinal Binder Covers, Durable",13.5,6.899999999999999,SC5
OFF-AR-10000356,"Boston Highlighters, Fluorescent",20.129999999999995,17.939999999999994,SC12
OFF-KIT-10001245,"KitchenAid Blender, Black",96.99,60.14999999999999,SC7
OFF-PA-10004673,"Eaton Note Cards, Multicolor",30.72,23.04,SC13
TEC-AC-10001956,Microsoft Arc Touch Mouse,59.95000000000001,38.36800000000001,SC0
FUR-FU-10001967,Telescoping Adjustable Floor Lamp,19.99,14.9925,SC11
OFF-BI-10003806,"Avery Index Tab, Clear",6.33,3.3,SC5
OFF-PA-10002360,"SanDisk Computer Printout Paper, 8.5 x 11",22.619999999999994,22.179999999999996,SC13
OFF-BI-10004177,"Wilson Jones 3-Hole Punch, Durable",19.66,11.219999999999999,SC5
OFF-XER-10001454,"Xerox Parchment Paper, Multicolor",14.669999999999998,9.119999999999997,SC13
OFF-STI-10002262,"Stiletto Box Cutter, High Speed",35.97,28.08,SC6
OFF-FA-10002791,"OIC Push Pins, Assorted Sizes",12.36,6.569999999999999,SC15
OFF-PA-10002925,"Enermax Cards & Envelopes, Multicolor",32.339999999999996,26.86,SC13
OFF-BI-10002533,"Wilson Jones Binding Machine, Economy",48.96,48.0,SC5
OFF-SU-10004231,Acme Tagit Stainless Steel Antibacterial Scissors,9.9,7.226999999999999,SC6
OFF-BI-10003642,"Wilson Jones Binder, Economy",13.020000000000001,9.0,SC5
OFF-EN-10004550,"GlobeWeis Interoffice Envelope, Recycled",46.62,31.709999999999997,SC14
OFF-XER-10003495,"Xerox Cards & Envelopes, Premium",44.97,31.5,SC13
TEC-AC-10001278,"Enermax Flash Drive, USB",41.73,31.739999999999995,SC0
OFF-LA-10003217,"Smead File Folder Labels, Laser Printer Compatible",8.879999999999999,8.819999999999999,SC16
OFF-LA-10000506,"Harbour Creations Legal Exhibit Labels, Laser Printer Compatible",10.95,7.8,SC16
OFF-ST-10001328,"Personal Filing Tote with Lid, Black Gray",15.51,11.1672,SC10
OFF-BOS-10001386,"Boston Sketch Pad, Water Color",51.78,50.25,SC12
OFF-FA-10000087,"Accos Clamps, Assorted Sizes",11.220000000000002,8.200000000000001,SC15
TEC-PH-10002916,"Apple Speaker Phone, with Caller ID",123.30000000000001,71.52,SC2
OFF-AP-10004919,"Hamilton Beach Blender, White",71.79,66.78,SC7
OFF-AP-10002753,"Cuisinart Toaster, Red",35.640000000000015,33.16000000000001,SC7
OFF-LA-10001188,"Novimex Shipping Labels, Adjustable",8.879999999999999,7.289999999999999,SC16
OFF-LA-10004545,Avery 50,12.53,6.6409,SC16
TEC-AC-10000152,"Logitech Flash Drive, Erganomic",18.880000000000003,11.14,SC0
OFF-AR-10003321,"BIC Highlighters, Water Color",14.74,12.54,SC12
OFF-FA-10003977,"Stockwell Rubber Bands, 12 Pack",10.64,5.640000000000001,SC15
OFF-BI-10000721,"Ibico Binder Covers, Recycled",14.01,13.469999999999999,SC5
OFF-LA-10004148,"Smead File Folder Labels, 5000 Label Set",9.27,5.01,SC16
OFF-AR-10002677,"BIC Pencil Sharpener, Easy-Erase",19.52,13.86,SC12
OFF-SAN-10001074,"SanDisk Message Books, Premium",23.82,17.64,SC13
TEC-CO-10003633,"Canon Ink, Laser",98.09999999999998,83.39999999999999,SC3
OFF-ELD-10003918,"Eldon Folders, Wire Frame",16.049999999999997,14.459999999999997,SC10
TEC-KON-10002482,"Konica Phone, Red",83.34,48.36,SC8
OFF-BOS-10002705,"Boston Highlighters, Fluorescent",20.129999999999995,14.909999999999997,SC12
TEC-PH-10001575,"Samsung Office Telephone, VoIP",43.54,27.879999999999995,SC2
